,,,,,,Daily Price Report-01-01-2023 to 31-12-2023,,,,,
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"12,000.00","12,200.00","12,100.00",Rs./Quintal,29-04-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"11,600.00","11,800.00","11,700.00",Rs./Quintal,28-04-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"11,700.00","11,900.00","11,800.00",Rs./Quintal,27-04-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"12,000.00","12,200.00","12,100.00",Rs./Quintal,26-04-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"12,100.00","12,300.00","12,200.00",Rs./Quintal,25-04-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"12,500.00","12,700.00","12,600.00",Rs./Quintal,24-04-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"12,400.00","12,600.00","12,500.00",Rs./Quintal,22-04-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"12,500.00","12,700.00","12,600.00",Rs./Quintal,21-04-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"12,500.00","12,700.00","12,600.00",Rs./Quintal,19-04-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"10,500.00","10,700.00","10,600.00",Rs./Quintal,18-04-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"11,500.00","11,700.00","11,600.00",Rs./Quintal,17-04-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"10,500.00","10,700.00","10,600.00",Rs./Quintal,13-04-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"11,200.00","11,400.00","11,300.00",Rs./Quintal,12-04-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"11,500.00","11,700.00","11,600.00",Rs./Quintal,11-04-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"11,200.00","14,000.00","11,300.00",Rs./Quintal,10-04-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"11,500.00","11,700.00","11,600.00",Rs./Quintal,08-04-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"11,200.00","11,400.00","11,300.00",Rs./Quintal,05-04-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"11,400.00","11,600.00","11,500.00",Rs./Quintal,04-04-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"11,500.00","11,700.00","11,600.00",Rs./Quintal,02-04-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"11,200.00","11,400.00","11,300.00",Rs./Quintal,01-04-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"11,600.00","11,800.00","11,700.00",Rs./Quintal,31-03-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"10,800.00","11,000.00","10,900.00",Rs./Quintal,30-03-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"11,400.00","11,600.00","11,500.00",Rs./Quintal,29-03-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"11,600.00","11,800.00","11,700.00",Rs./Quintal,28-03-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"11,600.00","11,800.00","11,700.00",Rs./Quintal,27-03-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"10,800.00","11,000.00","10,900.00",Rs./Quintal,25-03-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"10,600.00","10,800.00","10,700.00",Rs./Quintal,24-03-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"10,800.00","11,000.00","10,900.00",Rs./Quintal,23-03-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"10,600.00","10,800.00","10,700.00",Rs./Quintal,22-03-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"10,600.00","10,800.00","10,700.00",Rs./Quintal,21-03-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"10,500.00","10,700.00","10,600.00",Rs./Quintal,20-03-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"10,600.00","10,800.00","10,700.00",Rs./Quintal,18-03-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"11,600.00","11,800.00","11,700.00",Rs./Quintal,17-03-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"11,600.00","11,800.00","11,700.00",Rs./Quintal,15-03-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"11,500.00","11,700.00","11,600.00",Rs./Quintal,13-03-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"11,500.00","11,700.00","11,600.00",Rs./Quintal,11-03-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"11,600.00","11,800.00","11,700.00",Rs./Quintal,10-03-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"11,600.00","11,800.00","11,700.00",Rs./Quintal,09-03-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"11,800.00","12,000.00","11,900.00",Rs./Quintal,08-03-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"11,600.00","11,800.00","11,700.00",Rs./Quintal,07-03-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"11,800.00","12,000.00","11,900.00",Rs./Quintal,04-03-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"11,600.00","11,800.00","11,700.00",Rs./Quintal,03-03-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"11,600.00","12,000.00","11,800.00",Rs./Quintal,02-03-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"11,500.00","11,700.00","11,600.00",Rs./Quintal,01-03-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"11,600.00","11,800.00","11,700.00",Rs./Quintal,28-02-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"11,500.00","13,500.00","12,500.00",Rs./Quintal,25-02-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"11,000.00","11,300.00","11,200.00",Rs./Quintal,24-02-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"11,000.00","11,200.00","11,100.00",Rs./Quintal,22-02-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"11,000.00","11,200.00","11,100.00",Rs./Quintal,21-02-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"11,000.00","11,200.00","11,100.00",Rs./Quintal,20-02-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"10,800.00","11,000.00","10,900.00",Rs./Quintal,19-02-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"10,300.00","10,500.00","10,400.00",Rs./Quintal,17-02-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"10,200.00","10,400.00","10,300.00",Rs./Quintal,16-02-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"10,400.00","10,600.00","10,500.00",Rs./Quintal,14-02-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"10,100.00","10,300.00","10,200.00",Rs./Quintal,10-02-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"10,100.00","10,300.00","10,200.00",Rs./Quintal,09-02-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"10,100.00","10,300.00","10,200.00",Rs./Quintal,08-02-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"9,900.00","10,100.00","10,000.00",Rs./Quintal,07-02-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"9,600.00","9,800.00","9,700.00",Rs./Quintal,06-02-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"9,400.00","9,600.00","9,500.00",Rs./Quintal,04-02-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"9,600.00","9,800.00","9,700.00",Rs./Quintal,03-02-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"9,600.00","9,800.00","9,700.00",Rs./Quintal,02-02-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"9,500.00","9,700.00","9,600.00",Rs./Quintal,01-02-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"9,600.00","9,700.00","9,700.00",Rs./Quintal,31-01-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"9,800.00","10,000.00","9,900.00",Rs./Quintal,30-01-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"9,500.00","9,700.00","9,600.00",Rs./Quintal,28-01-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"9,400.00","9,600.00","9,500.00",Rs./Quintal,25-01-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"9,300.00","9,500.00","9,400.00",Rs./Quintal,24-01-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"9,400.00","9,600.00","9,500.00",Rs./Quintal,23-01-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"9,500.00","9,700.00","9,600.00",Rs./Quintal,21-01-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"9,400.00","9,600.00","9,500.00",Rs./Quintal,20-01-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"9,400.00","9,600.00","9,500.00",Rs./Quintal,19-01-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"9,500.00","9,700.00","9,600.00",Rs./Quintal,18-01-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"9,400.00","9,600.00","9,500.00",Rs./Quintal,17-01-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"9,400.00","9,600.00","9,500.00",Rs./Quintal,16-01-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"9,400.00","9,600.00","9,500.00",Rs./Quintal,14-01-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"9,500.00","9,700.00","9,600.00",Rs./Quintal,12-01-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"9,300.00","9,500.00","9,400.00",Rs./Quintal,11-01-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"9,200.00","9,400.00","9,300.00",Rs./Quintal,10-01-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"9,100.00","9,300.00","9,200.00",Rs./Quintal,07-01-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"9,200.00","9,400.00","9,300.00",Rs./Quintal,06-01-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"9,600.00","9,800.00","9,700.00",Rs./Quintal,05-01-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"9,700.00","9,800.00","9,750.00",Rs./Quintal,04-01-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"9,500.00","9,700.00","9,600.00",Rs./Quintal,03-01-2023
Kerala,Wayanad,Pulpally APMC,Beverages,Coffee,Other,FAQ,"9,400.00","9,600.00","9,500.00",Rs./Quintal,02-01-2023
Kerala,Wayanad,Sultan bathery APMC,Beverages,Coffee,Other,FAQ,"13,300.00","13,400.00","13,400.00",Rs./Quintal,02-11-2023
Kerala,Wayanad,Sultan bathery APMC,Beverages,Coffee,Other,FAQ,"13,300.00","13,500.00","13,400.00",Rs./Quintal,21-07-2023
Kerala,Wayanad,Sultan bathery APMC,Beverages,Coffee,Other,FAQ,"13,200.00","13,300.00","13,300.00",Rs./Quintal,20-07-2023
Kerala,Wayanad,Sultan bathery APMC,Beverages,Coffee,Other,FAQ,"13,200.00","13,400.00","13,300.00",Rs./Quintal,19-07-2023
Kerala,Wayanad,Sultan bathery APMC,Beverages,Coffee,Other,FAQ,"12,900.00","13,000.00","13,000.00",Rs./Quintal,12-07-2023
Kerala,Wayanad,Sultan bathery APMC,Beverages,Coffee,Other,FAQ,"13,700.00","14,000.00","13,900.00",Rs./Quintal,11-07-2023
Kerala,Wayanad,Sultan bathery APMC,Beverages,Coffee,Other,FAQ,"12,900.00","13,000.00","13,000.00",Rs./Quintal,07-07-2023
Kerala,Wayanad,Sultan bathery APMC,Beverages,Coffee,Other,FAQ,"12,800.00","13,000.00","12,900.00",Rs./Quintal,06-07-2023
Kerala,Wayanad,Sultan bathery APMC,Beverages,Coffee,Other,FAQ,"12,800.00","13,000.00","12,900.00",Rs./Quintal,05-07-2023
Kerala,Wayanad,Sultan bathery APMC,Beverages,Coffee,Other,FAQ,"12,900.00","13,000.00","13,000.00",Rs./Quintal,04-07-2023
Kerala,Wayanad,Sultan bathery APMC,Beverages,Coffee,Other,FAQ,"14,300.00","14,500.00","14,400.00",Rs./Quintal,01-07-2023
Kerala,Wayanad,Sultan bathery APMC,Beverages,Coffee,Other,FAQ,"14,100.00","14,300.00","14,200.00",Rs./Quintal,26-06-2023
Kerala,Wayanad,Sultan bathery APMC,Beverages,Coffee,Other,FAQ,"14,300.00","14,500.00","14,400.00",Rs./Quintal,24-06-2023
Kerala,Wayanad,Sultan bathery APMC,Beverages,Coffee,Other,FAQ,"14,000.00","14,200.00","14,100.00",Rs./Quintal,22-06-2023
Kerala,Wayanad,Sultan bathery APMC,Beverages,Coffee,Other,FAQ,"14,100.00","14,200.00","14,200.00",Rs./Quintal,21-06-2023
Kerala,Wayanad,Sultan bathery APMC,Beverages,Coffee,Other,FAQ,"14,100.00","14,200.00","14,200.00",Rs./Quintal,20-06-2023
Kerala,Wayanad,Sultan bathery APMC,Beverages,Coffee,Other,FAQ,"14,100.00","14,200.00","14,200.00",Rs./Quintal,19-06-2023
Kerala,Wayanad,Sultan bathery APMC,Beverages,Coffee,Other,FAQ,"13,700.00","13,800.00","13,800.00",Rs./Quintal,16-06-2023
Kerala,Wayanad,Sultan bathery APMC,Beverages,Coffee,Other,FAQ,"23,000.00","23,200.00","23,100.00",Rs./Quintal,15-06-2023
Kerala,Wayanad,Sultan bathery APMC,Beverages,Coffee,Other,FAQ,"23,000.00","23,200.00","23,100.00",Rs./Quintal,14-06-2023
Kerala,Wayanad,Sultan bathery APMC,Beverages,Coffee,Other,FAQ,"23,800.00","24,000.00","23,900.00",Rs./Quintal,13-06-2023
Kerala,Wayanad,Sultan bathery APMC,Beverages,Coffee,Other,FAQ,"22,800.00","23,000.00","22,900.00",Rs./Quintal,12-06-2023
Kerala,Wayanad,Sultan bathery APMC,Beverages,Coffee,Other,FAQ,"22,900.00","23,000.00","23,000.00",Rs./Quintal,10-06-2023
Kerala,Wayanad,Sultan bathery APMC,Beverages,Coffee,Other,FAQ,"22,900.00","23,100.00","23,000.00",Rs./Quintal,09-06-2023
Kerala,Wayanad,Sultan bathery APMC,Beverages,Coffee,Other,FAQ,"23,000.00","23,100.00","23,100.00",Rs./Quintal,08-06-2023
Kerala,Wayanad,Sultan bathery APMC,Beverages,Coffee,Other,FAQ,"23,000.00","23,100.00","23,100.00",Rs./Quintal,07-06-2023
Kerala,Wayanad,Sultan bathery APMC,Beverages,Coffee,Other,FAQ,"22,900.00","23,000.00","23,000.00",Rs./Quintal,06-06-2023
Kerala,Wayanad,Sultan bathery APMC,Beverages,Coffee,Other,FAQ,"23,000.00","23,100.00","23,100.00",Rs./Quintal,05-06-2023
Kerala,Wayanad,Sultan bathery APMC,Beverages,Coffee,Other,FAQ,"22,800.00","23,000.00","22,900.00",Rs./Quintal,03-06-2023
Kerala,Wayanad,Sultan bathery APMC,Beverages,Coffee,Other,FAQ,"23,000.00","23,200.00","23,100.00",Rs./Quintal,02-06-2023
Kerala,Wayanad,Sultan bathery APMC,Beverages,Coffee,Other,FAQ,"22,800.00","23,000.00","22,900.00",Rs./Quintal,01-06-2023
Kerala,Wayanad,Sultan bathery APMC,Beverages,Coffee,Other,FAQ,"22,900.00","23,000.00","22,900.00",Rs./Quintal,31-05-2023
Kerala,Wayanad,Sultan bathery APMC,Beverages,Coffee,Other,FAQ,"22,400.00","22,600.00","22,500.00",Rs./Quintal,29-05-2023
Kerala,Wayanad,Sultan bathery APMC,Beverages,Coffee,Other,FAQ,"12,200.00","12,300.00","12,300.00",Rs./Quintal,19-04-2023
Kerala,Wayanad,Sultan bathery APMC,Beverages,Coffee,Other,FAQ,"18,000.00","20,000.00","19,000.00",Rs./Quintal,12-04-2023
Kerala,Wayanad,Sultan bathery APMC,Beverages,Coffee,Other,FAQ,"10,500.00","10,600.00","10,600.00",Rs./Quintal,28-03-2023
Kerala,Wayanad,Sultan bathery APMC,Beverages,Coffee,Other,FAQ,"10,300.00","10,500.00","10,400.00",Rs./Quintal,24-03-2023
Kerala,Wayanad,Sultan bathery APMC,Beverages,Coffee,Other,FAQ,"10,400.00","10,600.00","10,500.00",Rs./Quintal,23-03-2023
Kerala,Wayanad,Sultan bathery APMC,Beverages,Coffee,Other,FAQ,"10,600.00","10,700.00","10,700.00",Rs./Quintal,22-03-2023
Kerala,Wayanad,Sultan bathery APMC,Beverages,Coffee,Other,FAQ,"10,400.00","10,500.00","10,500.00",Rs./Quintal,17-03-2023
Kerala,Wayanad,Sultan bathery APMC,Beverages,Coffee,Other,FAQ,"10,300.00","10,500.00","10,400.00",Rs./Quintal,16-03-2023
Kerala,Wayanad,Sultan bathery APMC,Beverages,Coffee,Other,FAQ,"10,900.00","11,000.00","11,000.00",Rs./Quintal,15-03-2023
Kerala,Wayanad,Sultan bathery APMC,Beverages,Coffee,Other,FAQ,"10,800.00","11,000.00","10,900.00",Rs./Quintal,14-03-2023
Kerala,Wayanad,Sultan bathery APMC,Beverages,Coffee,Other,FAQ,"11,400.00","11,500.00","11,500.00",Rs./Quintal,08-03-2023
Kerala,Wayanad,Sultan bathery APMC,Beverages,Coffee,Other,FAQ,"11,400.00","11,500.00","11,500.00",Rs./Quintal,04-03-2023
Kerala,Wayanad,Sultan bathery APMC,Beverages,Coffee,Other,FAQ,"11,400.00","11,500.00","11,500.00",Rs./Quintal,03-03-2023
Kerala,Wayanad,Sultan bathery APMC,Beverages,Coffee,Other,FAQ,"11,400.00","11,500.00","11,500.00",Rs./Quintal,02-03-2023
Kerala,Wayanad,Sultan bathery APMC,Beverages,Coffee,Other,FAQ,"11,100.00","11,200.00","11,200.00",Rs./Quintal,01-03-2023
Kerala,Wayanad,Sultan bathery APMC,Beverages,Coffee,Other,FAQ,"11,000.00","11,200.00","11,100.00",Rs./Quintal,23-02-2023
Kerala,Wayanad,Sultan bathery APMC,Beverages,Coffee,Other,FAQ,"10,800.00","11,000.00","10,900.00",Rs./Quintal,22-02-2023
Kerala,Wayanad,Sultan bathery APMC,Beverages,Coffee,Other,FAQ,"10,700.00","10,800.00","10,800.00",Rs./Quintal,20-02-2023
Kerala,Wayanad,Sultan bathery APMC,Beverages,Coffee,Other,FAQ,"10,700.00","10,800.00","10,800.00",Rs./Quintal,17-02-2023
Kerala,Wayanad,Sultan bathery APMC,Beverages,Coffee,Other,FAQ,"9,500.00","9,600.00","9,600.00",Rs./Quintal,06-02-2023
Kerala,Wayanad,Sultan bathery APMC,Beverages,Coffee,Other,FAQ,"9,500.00","9,700.00","9,600.00",Rs./Quintal,01-02-2023
Kerala,Wayanad,Sultan bathery APMC,Beverages,Coffee,Other,FAQ,"9,400.00","9,500.00","9,500.00",Rs./Quintal,28-01-2023
Kerala,Wayanad,Sultan bathery APMC,Beverages,Coffee,Other,FAQ,"9,300.00","9,400.00","9,400.00",Rs./Quintal,25-01-2023
Kerala,Wayanad,Sultan bathery APMC,Beverages,Coffee,Other,FAQ,"9,400.00","9,500.00","9,450.00",Rs./Quintal,24-01-2023
Kerala,Wayanad,Sultan bathery APMC,Beverages,Coffee,Other,FAQ,"9,300.00","9,400.00","9,400.00",Rs./Quintal,23-01-2023
Kerala,Wayanad,Sultan bathery APMC,Beverages,Coffee,Other,FAQ,"9,300.00","9,400.00","9,400.00",Rs./Quintal,20-01-2023
Kerala,Wayanad,Sultan bathery APMC,Beverages,Coffee,Other,FAQ,"9,300.00","9,400.00","9,400.00",Rs./Quintal,19-01-2023
Kerala,Wayanad,Sultan bathery APMC,Beverages,Coffee,Other,FAQ,"9,300.00","9,400.00","9,400.00",Rs./Quintal,18-01-2023
Kerala,Wayanad,Sultan bathery APMC,Beverages,Coffee,Other,FAQ,"9,300.00","9,400.00","9,400.00",Rs./Quintal,17-01-2023
Kerala,Wayanad,Sultan bathery APMC,Beverages,Coffee,Other,FAQ,"9,000.00","9,200.00","9,100.00",Rs./Quintal,16-01-2023
Kerala,Wayanad,Sultan bathery APMC,Beverages,Coffee,Other,FAQ,"8,900.00","9,200.00","9,000.00",Rs./Quintal,13-01-2023
Kerala,Wayanad,Sultan bathery APMC,Beverages,Coffee,Other,FAQ,"8,900.00","9,200.00","9,000.00",Rs./Quintal,12-01-2023

